Ernest Istook,"{'Name': 'Ernest Istook', 'Gender': 'Male', 'Age': '64', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1950', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Sonia Sotomayor,"{'Name': 'Sonia Sotomayor', 'Gender': 'Female', 'Age': '60', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1954', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Berenice I of Egypt,"{'Name': 'Berenice I of Egypt', 'Gender': 'Female', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Eleanor Antin,"{'Name': 'Eleanor Antin', 'Gender': 'Unknown', 'Age': '79', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1935', 'Nationality': 'American', 'Deathyear': False, 'Children': False}"
Karl von Einem,"{'Name': 'Karl von Einem', 'Gender': 'Unknown', 'Age': '81', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1853', 'Nationality': 'Unknown', 'Deathyear': '1934', 'Children': False}"
Bruce Jenner,"{'Name': 'Bruce Jenner', 'Gender': 'Male', 'Age': '65', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1949', 'Nationality': 'United States', 'Deathyear': False, 'Children': False}"
Ida Odinga,"{'Name': 'Ida Odinga', 'Gender': 'Female', 'Age': 'Unknown', 'Married': True, 'Profession': 'prime minister', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Jaramogi Oginga Odinga,"{'Name': 'Jaramogi Oginga Odinga', 'Gender': 'Unknown', 'Age': '83', 'Married': True, 'Profession': 'vice-president', 'Alive': False, 'Birthyear': '1911', 'Nationality': 'Unknown', 'Deathyear': '1994', 'Children': True}"
Simon Cawkwell,"{'Name': 'Simon Cawkwell', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'author', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'British', 'Deathyear': False, 'Children': False}"
Sonam Kapoor,"{'Name': 'Sonam Kapoor', 'Gender': 'Female', 'Age': '29', 'Married': False, 'Profession': 'actress', 'Alive': True, 'Birthyear': '1985', 'Nationality': 'Indian', 'Deathyear': False, 'Children': False}"
Durga Mohan Das,"{'Name': 'Durga Mohan Das', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': 'leader', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Bengali', 'Deathyear': 'Unknown', 'Children': False}"
Lil Wayne,"{'Name': 'Lil Wayne', 'Gender': 'Male', 'Age': '32', 'Married': False, 'Profession': 'rapper', 'Alive': True, 'Birthyear': '1982', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Yash Chopra,"{'Name': 'Yash Chopra', 'Gender': 'Male', 'Age': '80', 'Married': True, 'Profession': 'writer', 'Alive': False, 'Birthyear': '1932', 'Nationality': 'Indian', 'Deathyear': '2012', 'Children': True}"
David Guetta,"{'Name': 'David Guetta', 'Gender': 'Male', 'Age': '47', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1967', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Bega Begum,"{'Name': 'Bega Begum', 'Gender': 'Female', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Darius III of Persia,"{'Name': 'Darius III of Persia', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Bill Cosby,"{'Name': 'Bill Cosby', 'Gender': 'Male', 'Age': '77', 'Married': True, 'Profession': 'actor', 'Alive': True, 'Birthyear': '1937', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Hans Luther,"{'Name': 'Hans Luther', 'Gender': 'Female', 'Age': '83', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1879', 'Nationality': 'Unknown', 'Deathyear': '1962', 'Children': False}"
Jonathan Winters,"{'Name': 'Jonathan Winters', 'Gender': 'Male', 'Age': '88', 'Married': False, 'Profession': 'actor', 'Alive': False, 'Birthyear': '1925', 'Nationality': 'Unknown', 'Deathyear': '2013', 'Children': True}"
Igor Diakonov,"{'Name': 'Igor Diakonov', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Russian', 'Deathyear': 'Unknown', 'Children': False}"
Mike Todd,"{'Name': 'Mike Todd', 'Gender': 'Male', 'Age': '49', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1909', 'Nationality': 'Unknown', 'Deathyear': '1958', 'Children': True}"
David Dewhurst,"{'Name': 'David Dewhurst', 'Gender': 'Male', 'Age': '69', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1945', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Heinrich Held,"{'Name': 'Heinrich Held', 'Gender': 'Male', 'Age': '70', 'Married': False, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1868', 'Nationality': 'German', 'Deathyear': '1938', 'Children': False}"
John L. McClellan,"{'Name': 'John L. McClellan', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'politician', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'American', 'Deathyear': 'Unknown', 'Children': False}"
Chelsea Clinton,"{'Name': 'Chelsea Clinton', 'Gender': 'Female', 'Age': '34', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1980', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Igor M. Diakonoff,"{'Name': 'Igor M. Diakonoff', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Russian', 'Deathyear': 'Unknown', 'Children': False}"
Lucius Quinctius Cincinnatus,"{'Name': 'Lucius Quinctius Cincinnatus', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'model', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Henry Kissinger,"{'Name': 'Henry Kissinger', 'Gender': 'Male', 'Age': '91', 'Married': True, 'Profession': 'singer', 'Alive': True, 'Birthyear': '1923', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Charles T. Payne,"{'Name': 'Charles T. Payne', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Brandon Jenner,"{'Name': 'Brandon Jenner', 'Gender': 'Male', 'Age': '33', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1981', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Abdul Rahim Khan-I-Khana,"{'Name': 'Abdul Rahim Khan-I-Khana', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Karl Popper,"{'Name': 'Karl Popper', 'Gender': 'Male', 'Age': '92', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1902', 'Nationality': 'Austro-British', 'Deathyear': '1994', 'Children': False}"
Young MC,"{'Name': 'Young MC', 'Gender': 'Male', 'Age': '47', 'Married': False, 'Profession': 'singer', 'Alive': True, 'Birthyear': '1967', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Redd Foxx,"{'Name': 'Redd Foxx', 'Gender': 'Male', 'Age': '69', 'Married': False, 'Profession': 'actor', 'Alive': False, 'Birthyear': '1922', 'Nationality': 'American', 'Deathyear': '1991', 'Children': False}"
Michael Castle,"{'Name': 'Michael Castle', 'Gender': 'Male', 'Age': '75', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1939', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
FKA twigs,"{'Name': 'FKA twigs', 'Gender': 'Female', 'Age': '26', 'Married': False, 'Profession': 'singer', 'Alive': True, 'Birthyear': '1988', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Satish Gujral,"{'Name': 'Satish Gujral', 'Gender': 'Male', 'Age': '89', 'Married': True, 'Profession': 'painter', 'Alive': True, 'Birthyear': '1925', 'Nationality': 'Indian', 'Deathyear': False, 'Children': False}"
Surinder Kapoor,"{'Name': 'Surinder Kapoor', 'Gender': 'Male', 'Age': '86', 'Married': False, 'Profession': 'president', 'Alive': False, 'Birthyear': '1925', 'Nationality': 'Indian', 'Deathyear': '2011', 'Children': False}"
Raja Todar Mal,"{'Name': 'Raja Todar Mal', 'Gender': 'Female', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Leo XIII,"{'Name': 'Leo XIII', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'pope', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Umar Shaikh Mirza II,"{'Name': 'Umar Shaikh Mirza II', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Presidency of Barack Obama,"{'Name': 'Presidency of Barack Obama', 'Gender': 'Male', 'Age': '53', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1961', 'Nationality': 'American', 'Deathyear': False, 'Children': True}"
Kendall Jenner,"{'Name': 'Kendall Jenner', 'Gender': 'Unknown', 'Age': '19', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1995', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
William V. Roth Jr.,"{'Name': 'William V. Roth Jr.', 'Gender': 'Male', 'Age': '82', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1921', 'Nationality': 'Unknown', 'Deathyear': '2003', 'Children': False}"
Nicole Brown Simpson,"{'Name': 'Nicole Brown Simpson', 'Gender': 'Female', 'Age': '35', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1959', 'Nationality': 'Unknown', 'Deathyear': '1994', 'Children': True}"
Ted Kaufman,"{'Name': 'Ted Kaufman', 'Gender': 'Male', 'Age': '75', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1939', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Barack H. Obama Jr.,"{'Name': 'Barack H. Obama Jr.', 'Gender': 'Male', 'Age': '53', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1961', 'Nationality': 'American', 'Deathyear': False, 'Children': True}"
Kenny Smith,"{'Name': 'Kenny Smith', 'Gender': 'Male', 'Age': '49', 'Married': False, 'Profession': 'basketball player', 'Alive': True, 'Birthyear': '1965', 'Nationality': 'American', 'Deathyear': False, 'Children': False}"
Sanjay Singh,"{'Name': 'Sanjay Singh', 'Gender': 'Male', 'Age': '63', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1951', 'Nationality': 'Indian', 'Deathyear': False, 'Children': False}"
David Souter,"{'Name': 'David Souter', 'Gender': 'Male', 'Age': '75', 'Married': False, 'Profession': 'president', 'Alive': True, 'Birthyear': '1939', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
John Jacob Rhodes III,"{'Name': 'John Jacob Rhodes III', 'Gender': 'Unknown', 'Age': '68', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1943', 'Nationality': 'Unknown', 'Deathyear': '2011', 'Children': False}"
Vasili Vereshchagin,"{'Name': 'Vasili Vereshchagin', 'Gender': 'Male', 'Age': '62', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1842', 'Nationality': 'Russian', 'Deathyear': '1904', 'Children': False}"
Trenton Hassell,"{'Name': 'Trenton Hassell', 'Gender': 'Male', 'Age': '35', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1979', 'Nationality': 'American', 'Deathyear': False, 'Children': False}"
Kasturbhai Lalbhai,"{'Name': 'Kasturbhai Lalbhai', 'Gender': 'Male', 'Age': '86', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1894', 'Nationality': 'Unknown', 'Deathyear': '1980', 'Children': True}"
Tupac Shakur,"{'Name': 'Tupac Shakur', 'Gender': 'Male', 'Age': '25', 'Married': False, 'Profession': 'rapper', 'Alive': False, 'Birthyear': '1971', 'Nationality': 'Unknown', 'Deathyear': '1996', 'Children': False}"
Beau Biden,"{'Name': 'Beau Biden', 'Gender': 'Male', 'Age': '45', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1969', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Manmohan Singh,"{'Name': 'Manmohan Singh', 'Gender': 'Unknown', 'Age': '82', 'Married': True, 'Profession': 'prime minister', 'Alive': True, 'Birthyear': '1932', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Mikhail of Tver,"{'Name': 'Mikhail of Tver', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Dwight D. Eisenhower,"{'Name': 'Dwight D. Eisenhower', 'Gender': 'Male', 'Age': '79', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1890', 'Nationality': 'Unknown', 'Deathyear': '1969', 'Children': True}"
Kevin Costner,"{'Name': 'Kevin Costner', 'Gender': 'Male', 'Age': '59', 'Married': True, 'Profession': 'actor', 'Alive': True, 'Birthyear': '1955', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Sergey Prokudin-Gorsky,"{'Name': 'Sergey Prokudin-Gorsky', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Russian', 'Deathyear': 'Unknown', 'Children': False}"
Gigi Hadid,"{'Name': 'Gigi Hadid', 'Gender': 'Female', 'Age': '19', 'Married': False, 'Profession': 'model', 'Alive': True, 'Birthyear': '1995', 'Nationality': 'American', 'Deathyear': False, 'Children': False}"
Mbiyu Koinange,"{'Name': 'Mbiyu Koinange', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'politician', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Kenyan', 'Deathyear': 'Unknown', 'Children': False}"
Diane Black,"{'Name': 'Diane Black', 'Gender': 'Female', 'Age': '63', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1951', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Essam Sharaf,"{'Name': 'Essam Sharaf', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'prime minister', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Lolo Soetoro,"{'Name': 'Lolo Soetoro', 'Gender': 'Female', 'Age': '52', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1935', 'Nationality': 'Indonesia', 'Deathyear': '1987', 'Children': True}"
Lavon Heidemann,"{'Name': 'Lavon Heidemann', 'Gender': 'Male', 'Age': '56', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1958', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Martin Luther King Jr.,"{'Name': 'Martin Luther King Jr.', 'Gender': 'Male', 'Age': '39', 'Married': True, 'Profession': 'leader', 'Alive': False, 'Birthyear': '1929', 'Nationality': 'Unknown', 'Deathyear': '1968', 'Children': True}"
Marcus Licinius Crassus,"{'Name': 'Marcus Licinius Crassus', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Leo Tolstoy,"{'Name': 'Leo Tolstoy', 'Gender': 'Male', 'Age': '82', 'Married': False, 'Profession': 'writer', 'Alive': False, 'Birthyear': '1828', 'Nationality': 'Russian', 'Deathyear': '1910', 'Children': True}"
Kirron Kher,"{'Name': 'Kirron Kher', 'Gender': 'Female', 'Age': '59', 'Married': True, 'Profession': 'actress', 'Alive': True, 'Birthyear': '1955', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
John Adams,"{'Name': 'John Adams', 'Gender': 'Male', 'Age': '91', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1735', 'Nationality': 'Unknown', 'Deathyear': '1826', 'Children': True}"
Harry Truman,"{'Name': 'Harry Truman', 'Gender': 'Unknown', 'Age': '88', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1884', 'Nationality': 'Unknown', 'Deathyear': '1972', 'Children': True}"
Hector Babenco,"{'Name': 'Hector Babenco', 'Gender': 'Unknown', 'Age': '68', 'Married': False, 'Profession': 'writer', 'Alive': True, 'Birthyear': '1946', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Abdul-Qadir Gilani,"{'Name': 'Abdul-Qadir Gilani', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
J. Edward Roush,"{'Name': 'J. Edward Roush', 'Gender': 'Male', 'Age': '84', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1920', 'Nationality': 'Unknown', 'Deathyear': '2004', 'Children': True}"
Benito Albino Mussolini,"{'Name': 'Benito Albino Mussolini', 'Gender': 'Female', 'Age': '57', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1880', 'Nationality': 'Unknown', 'Deathyear': '1937', 'Children': True}"
Indira Gandhi,"{'Name': 'Indira Gandhi', 'Gender': 'Female', 'Age': '67', 'Married': True, 'Profession': 'prime minister', 'Alive': False, 'Birthyear': '1917', 'Nationality': 'Unknown', 'Deathyear': '1984', 'Children': True}"
Charles F. Hurley,"{'Name': 'Charles F. Hurley', 'Gender': 'Unknown', 'Age': '53', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1893', 'Nationality': 'Unknown', 'Deathyear': '1946', 'Children': False}"
Waldemar Pabst,"{'Name': 'Waldemar Pabst', 'Gender': 'Male', 'Age': '90', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1880', 'Nationality': 'German', 'Deathyear': '1970', 'Children': False}"
George Mallory,"{'Name': 'George Mallory', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1886', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Leo XII,"{'Name': 'Leo XII', 'Gender': 'Male', 'Age': '69', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1760', 'Nationality': 'Unknown', 'Deathyear': '1829', 'Children': False}"
Ram Vilas Paswan,"{'Name': 'Ram Vilas Paswan', 'Gender': 'Male', 'Age': '68', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1946', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Leonardo DiCaprio,"{'Name': 'Leonardo DiCaprio', 'Gender': 'Male', 'Age': '40', 'Married': False, 'Profession': 'actor', 'Alive': True, 'Birthyear': '1974', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
William Ruto,"{'Name': 'William Ruto', 'Gender': 'Male', 'Age': '48', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1966', 'Nationality': 'Kenyan', 'Deathyear': False, 'Children': True}"
Suki Waterhouse,"{'Name': 'Suki Waterhouse', 'Gender': 'Unknown', 'Age': '22', 'Married': False, 'Profession': 'model', 'Alive': True, 'Birthyear': '1992', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
William Lloyd Garrison,"{'Name': 'William Lloyd Garrison', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'American', 'Deathyear': 'Unknown', 'Children': False}"
Augustine of Hippo,"{'Name': 'Augustine of Hippo', 'Gender': 'Male', 'Age': '76', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '354', 'Nationality': 'Unknown', 'Deathyear': '430', 'Children': False}"
Herodotus of Halicarnassus,"{'Name': 'Herodotus of Halicarnassus', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Thomas Mifflin,"{'Name': 'Thomas Mifflin', 'Gender': 'Male', 'Age': '56', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1744', 'Nationality': 'Unknown', 'Deathyear': '1800', 'Children': False}"
Prafulla Chandra Ghosh,"{'Name': 'Prafulla Chandra Ghosh', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Ludwig von Falkenhausen,"{'Name': 'Ludwig von Falkenhausen', 'Gender': 'Male', 'Age': '92', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1844', 'Nationality': 'Unknown', 'Deathyear': '1936', 'Children': False}"
Boney Kapoor,"{'Name': 'Boney Kapoor', 'Gender': 'Male', 'Age': '59', 'Married': True, 'Profession': 'actor', 'Alive': True, 'Birthyear': '1955', 'Nationality': 'Indian', 'Deathyear': False, 'Children': True}"
Moses Wetangula,"{'Name': 'Moses Wetangula', 'Gender': 'Male', 'Age': '58', 'Married': False, 'Profession': 'leader', 'Alive': True, 'Birthyear': '1956', 'Nationality': 'Kenyan', 'Deathyear': False, 'Children': False}"
Ahmed Shafik,"{'Name': 'Ahmed Shafik', 'Gender': 'Male', 'Age': '73', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1941', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Wilt Chamberlain,"{'Name': 'Wilt Chamberlain', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'basketball player', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'American', 'Deathyear': 'Unknown', 'Children': False}"
Michael Phelps,"{'Name': 'Michael Phelps', 'Gender': 'Male', 'Age': '29', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1985', 'Nationality': '&#160;United States', 'Deathyear': False, 'Children': False}"
Shitou Xiqian,"{'Name': 'Shitou Xiqian', 'Gender': 'Female', 'Age': 'Unknown', 'Married': False, 'Profession': 'teacher', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Elbridge Gerry,"{'Name': 'Elbridge Gerry', 'Gender': 'Male', 'Age': '70', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1744', 'Nationality': 'Unknown', 'Deathyear': '1814', 'Children': True}"
Amina Mohamed,"{'Name': 'Amina Mohamed', 'Gender': 'Female', 'Age': '53', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1961', 'Nationality': 'Kenyan', 'Deathyear': False, 'Children': True}"
George Washington,"{'Name': 'George Washington', 'Gender': 'Male', 'Age': '67', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1732', 'Nationality': 'Unknown', 'Deathyear': '1799', 'Children': False}"
Pope Gregory XVI,"{'Name': 'Pope Gregory XVI', 'Gender': 'Male', 'Age': '81', 'Married': False, 'Profession': 'pope', 'Alive': False, 'Birthyear': '1765', 'Nationality': 'Unknown', 'Deathyear': '1846', 'Children': False}"
Paul G. Kirk,"{'Name': 'Paul G. Kirk', 'Gender': 'Male', 'Age': '76', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1938', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Pliny the Elder,"{'Name': 'Pliny the Elder', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': True, 'Profession': 'author', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Luigi Facta,"{'Name': 'Luigi Facta', 'Gender': 'Unknown', 'Age': '69', 'Married': False, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1861', 'Nationality': 'Unknown', 'Deathyear': '1930', 'Children': False}"
Shien Biau Woo,"{'Name': 'Shien Biau Woo', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Abulghazi Bahadur,"{'Name': 'Abulghazi Bahadur', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1603', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Rob Kardashian,"{'Name': 'Rob Kardashian', 'Gender': 'Male', 'Age': '27', 'Married': False, 'Profession': 'model', 'Alive': True, 'Birthyear': '1987', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Ted Stevens,"{'Name': 'Ted Stevens', 'Gender': 'Male', 'Age': '87', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1923', 'Nationality': 'Unknown', 'Deathyear': '2010', 'Children': True}"
Joe Biden,"{'Name': 'Joe Biden', 'Gender': 'Male', 'Age': '72', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1942', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Ahmed Yesevi,"{'Name': 'Ahmed Yesevi', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Harlan Mathews,"{'Name': 'Harlan Mathews', 'Gender': 'Male', 'Age': '87', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1927', 'Nationality': 'American', 'Deathyear': '2014', 'Children': True}"
Sher Shah Suri,"{'Name': 'Sher Shah Suri', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
J. M. W. Turner,"{'Name': 'J. M. W. Turner', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'painter', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'English', 'Deathyear': 'Unknown', 'Children': False}"
Dick Gregory,"{'Name': 'Dick Gregory', 'Gender': 'Male', 'Age': '82', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1932', 'Nationality': 'United States', 'Deathyear': False, 'Children': False}"
Kanji Swami,"{'Name': 'Kanji Swami', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'teacher', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
